,insee,nom,year,population,pct_ch,steps
3206,77511,Villeneuve-sous-Dammartin,1975,298.0,0.9966555183946488,4
3207,77511,Villeneuve-sous-Dammartin,1982,277.0,0.9295302013422819,5
3208,77511,Villeneuve-sous-Dammartin,1990,413.0,1.4909747292418774,6
3209,77511,Villeneuve-sous-Dammartin,1999,533.0,1.2905569007263922,7
3210,77511,Villeneuve-sous-Dammartin,2006,600.0,1.125703564727955,8
3211,77511,Villeneuve-sous-Dammartin,2007,609.0,1.015,9
3212,77511,Villeneuve-sous-Dammartin,2008,614.0,1.0082101806239738,10
3213,77511,Villeneuve-sous-Dammartin,2009,616.0,1.003257328990228,11
3214,77511,Villeneuve-sous-Dammartin,2010,625.0,1.0146103896103895,12
3215,77511,Villeneuve-sous-Dammartin,2011,636.0,1.0176,13
3216,77511,Villeneuve-sous-Dammartin,2012,646.0,1.0157232704402517,14
3217,77511,Villeneuve-sous-Dammartin,2013,646.0,1.0,15
3218,77511,Villeneuve-sous-Dammartin,2014,661.0,1.0232198142414861,16
3219,77511,Villeneuve-sous-Dammartin,2015,654.0,0.989409984871407,17
3220,77511,Villeneuve-sous-Dammartin,2016,648.0,0.9908256880733946,18
3221,77511,Villeneuve-sous-Dammartin,2017,641.0,0.9891975308641975,19
3222,77123,Compans,1962,311.0,1.2540322580645162,2
3223,77123,Compans,1968,340.0,1.0932475884244373,3
3224,77123,Compans,1975,325.0,0.9558823529411765,4
3225,77123,Compans,1982,345.0,1.0615384615384615,5
3226,77123,Compans,1990,507.0,1.4695652173913043,6
3227,77123,Compans,1999,723.0,1.4260355029585798,7
3228,77123,Compans,2006,781.0,1.0802213001383125,8
3229,77123,Compans,2007,707.81,0.9062868117797694,9
3230,77123,Compans,2008,701.0,0.9903787739647646,10
3231,77123,Compans,2009,694.0,0.9900142653352354,11
3232,77123,Compans,2010,711.0,1.0244956772334295,12
3233,77123,Compans,2011,723.0,1.0168776371308017,13
3234,77123,Compans,2012,795.0,1.099585062240664,14
3235,77123,Compans,2013,792.0,0.9962264150943396,15
3236,77123,Compans,2014,790.0,0.9974747474747475,16
3237,77123,Compans,2015,795.0,1.0063291139240507,17
3238,77123,Compans,2016,792.0,0.9962264150943396,18
3239,77123,Compans,2017,808.0,1.02020202020202,19
3240,93027,La Courneuve,1962,25792.0,1.5528930098139564,2
3241,93027,La Courneuve,1968,43318.0,1.6795130272952854,3
3242,93027,La Courneuve,1975,37958.0,0.8762639087677178,4
3243,93027,La Courneuve,1982,33537.0,0.883529163812635,5
3244,93027,La Courneuve,1990,34139.0,1.0179503235232727,6
3245,93027,La Courneuve,1999,35301.0,1.034037318023375,7
3246,93027,La Courneuve,2006,37034.0,1.0490920937083936,8
3247,93027,La Courneuve,2007,37227.92,1.0052362693740886,9
3248,93027,La Courneuve,2008,36915.0,0.991594480701581,10
3249,93027,La Courneuve,2009,37700.0,1.0212650684003792,11
3250,93027,La Courneuve,2010,38007.0,1.0081432360742706,12
3251,93027,La Courneuve,2011,38789.0,1.0205751572078827,13
3252,93027,La Courneuve,2012,39859.0,1.0275851401170435,14
3253,93027,La Courneuve,2013,40678.0,1.020547429689656,15
3254,93027,La Courneuve,2014,40874.0,1.0048183293180588,16
3255,93027,La Courneuve,2015,41733.0,1.021015804668004,17
3256,93027,La Courneuve,2016,42485.0,1.0180193132533006,18
3257,93027,La Courneuve,2017,43054.0,1.0133929622219606,19
3258,93001,Aubervilliers,1962,70632.0,1.3324278438030561,2
3259,93001,Aubervilliers,1968,73695.0,1.0433656133197418,3
3260,93001,Aubervilliers,1975,72976.0,0.9902435714770337,4
3261,93001,Aubervilliers,1982,67719.0,0.9279626178469634,5
3262,93001,Aubervilliers,1990,67557.0,0.9976077614849599,6
3263,93001,Aubervilliers,1999,63130.0,0.934470151131637,7
3264,93001,Aubervilliers,2006,73506.0,1.1643592586725804,8
3265,93001,Aubervilliers,2007,73699.5,1.0026324381683127,9
3266,93001,Aubervilliers,2008,74528.0,1.011241595940271,10
3267,93001,Aubervilliers,2009,74701.0,1.0023212752254187,11
3268,93001,Aubervilliers,2010,76087.0,1.0185539684877043,12
3269,93001,Aubervilliers,2011,75598.0,0.9935731465296306,13
3270,93001,Aubervilliers,2012,77032.0,1.01896875578719,14
3271,93001,Aubervilliers,2013,77452.0,1.005452279572126,15
3272,93001,Aubervilliers,2014,80273.0,1.0364225584878377,16
3273,93001,Aubervilliers,2015,83782.0,1.043713328267288,17
3274,93001,Aubervilliers,2016,86061.0,1.0272015468716431,18
3275,93001,Aubervilliers,2017,86375.0,1.0036485748480728,19
3276,95210,Enghien-les-Bains,1962,12504.0,1.1073326248671627,2
3277,95210,Enghien-les-Bains,1968,12152.0,0.9718490083173384,3
3278,95210,Enghien-les-Bains,1975,10712.0,0.8815009874917709,4
3279,95210,Enghien-les-Bains,1982,9739.0,0.909167289021658,5
3280,95210,Enghien-les-Bains,1990,10077.0,1.0347058219529726,6
3281,95210,Enghien-les-Bains,1999,10367.0,1.0287784062717078,7
3282,95210,Enghien-les-Bains,2006,12121.0,1.169190701263625,8
3283,95210,Enghien-les-Bains,2007,12199.24,1.0064549129609768,9
3284,95210,Enghien-les-Bains,2008,12115.0,0.9930946517979808,10
3285,95210,Enghien-les-Bains,2009,11903.0,0.9825010317787867,11
3286,95210,Enghien-les-Bains,2010,11809.0,0.9921028312190204,12
3287,95210,Enghien-les-Bains,2011,11560.0,0.9789143873316961,13
3288,95210,Enghien-les-Bains,2012,11410.0,0.9870242214532872,14
3289,95210,Enghien-les-Bains,2013,11332.0,0.9931638913234005,15
3290,95210,Enghien-les-Bains,2014,11188.0,0.9872926226614895,16
3291,95210,Enghien-les-Bains,2015,11413.0,1.020110833035395,17
3292,95210,Enghien-les-Bains,2016,11355.0,0.9949180758783843,18
3293,95210,Enghien-les-Bains,2017,11228.0,0.9888154997798326,19
3294,93066,Saint-Denis,1962,94264.0,1.3478030855459757,2
3295,93066,Saint-Denis,1968,99268.0,1.0530849528982433,3
3296,93066,Saint-Denis,1975,96132.0,0.9684087520651167,4
3297,93066,Saint-Denis,1982,90829.0,0.9448362667998169,5
3298,93066,Saint-Denis,1990,89988.0,0.9907408426824031,6
3299,93066,Saint-Denis,1999,85994.0,0.9556163043961418,7
3300,93066,Saint-Denis,2006,97875.0,1.1381608019164127,8
3301,93066,Saint-Denis,2007,100800.36,1.029888735632184,9
3302,93066,Saint-Denis,2008,103742.0,1.0291828322835355,10
3303,93066,Saint-Denis,2009,105749.0,1.019346070058414,11
3304,93066,Saint-Denis,2010,106785.0,1.009796782948302,12
3305,93066,Saint-Denis,2011,107762.0,1.0091492250784286,13
3306,93066,Saint-Denis,2012,108274.0,1.004751211002023,14
3307,93066,Saint-Denis,2013,109343.0,1.0098730997284666,15
3308,93066,Saint-Denis,2014,110733.0,1.0127122906816166,16
3309,93066,Saint-Denis,2015,111103.0,1.0033413706844392,17
3310,93066,Saint-Denis,2016,111354.0,1.002259164919039,18
3311,93066,Saint-Denis,2017,111135.0,0.9980332992079315,19
3312,92078,Villeneuve-la-Garenne,1962,13780.0,3.8448660714285716,2
3313,92078,Villeneuve-la-Garenne,1968,22715.0,1.6484034833091437,3
3314,92078,Villeneuve-la-Garenne,1975,23691.0,1.0429672022892362,4
3315,92078,Villeneuve-la-Garenne,1982,23906.0,1.0090751762272594,5
3316,92078,Villeneuve-la-Garenne,1990,23824.0,0.9965698987701832,6
3317,92078,Villeneuve-la-Garenne,1999,22308.0,0.9363666890530558,7
3318,92078,Villeneuve-la-Garenne,2006,24568.0,1.1013089474627935,8
3319,92078,Villeneuve-la-Garenne,2007,24516.49,0.9979033702377077,9
3320,92078,Villeneuve-la-Garenne,2008,24711.0,1.0079338437109064,10
3321,92078,Villeneuve-la-Garenne,2009,24944.0,1.0094289992311116,11
3322,92078,Villeneuve-la-Garenne,2010,25183.0,1.009581462475946,12
3323,92078,Villeneuve-la-Garenne,2011,25644.0,1.0183060000794186,13
3324,92078,Villeneuve-la-Garenne,2012,25725.0,1.0031586335985025,14
3325,92078,Villeneuve-la-Garenne,2013,25466.0,0.9899319727891156,15
3326,92078,Villeneuve-la-Garenne,2014,25007.0,0.9819759679572764,16
3327,92078,Villeneuve-la-Garenne,2015,24433.0,0.9770464270004399,17
3328,92078,Villeneuve-la-Garenne,2016,24248.0,0.9924282732370155,18
3329,92078,Villeneuve-la-Garenne,2017,23771.0,0.9803282744968658,19
3330,95197,Deuil-la-Barre,1962,13681.0,1.4572858968896463,2
3331,95197,Deuil-la-Barre,1968,15613.0,1.1412177472406988,3
3332,95197,Deuil-la-Barre,1975,15689.0,1.004867738423109,4
3333,95197,Deuil-la-Barre,1982,16387.0,1.0444897699024795,5
3334,95197,Deuil-la-Barre,1990,19062.0,1.163239152987124,6
3335,95197,Deuil-la-Barre,1999,20150.0,1.057076906935264,7
3336,95197,Deuil-la-Barre,2006,21230.0,1.0535980148883375,8
3337,95197,Deuil-la-Barre,2007,21424.78,1.0091747527084314,9
3338,95197,Deuil-la-Barre,2008,21684.0,1.0120990740628375,10
3339,95197,Deuil-la-Barre,2009,21676.0,0.9996310643792659,11
3340,95197,Deuil-la-Barre,2010,21509.0,0.9922956264993541,12
3341,95197,Deuil-la-Barre,2011,21638.0,1.0059974894230321,13
3342,95197,Deuil-la-Barre,2012,21983.0,1.0159441722894906,14
3343,95197,Deuil-la-Barre,2013,22031.0,1.0021835054360186,15
3344,95197,Deuil-la-Barre,2014,21963.0,0.9969134401525124,16
3345,95197,Deuil-la-Barre,2015,22085.0,1.005554796703547,17
3346,95197,Deuil-la-Barre,2016,22320.0,1.010640706361784,18
3347,95197,Deuil-la-Barre,2017,22306.0,0.9993727598566309,19
3348,95555,Saint-Gratien,1962,9248.0,1.5160655737704918,2
3349,95555,Saint-Gratien,1968,14947.0,1.6162413494809689,3
3350,95555,Saint-Gratien,1975,20338.0,1.3606743828192949,4
3351,95555,Saint-Gratien,1982,20470.0,1.0064903136984955,5
3352,95555,Saint-Gratien,1990,19338.0,0.9446995603321935,6
3353,95555,Saint-Gratien,1999,19219.0,0.993846312958941,7
3354,95555,Saint-Gratien,2006,21436.0,1.1153545970133723,8
3355,95555,Saint-Gratien,2007,20588.12,0.9604459787273745,9
3356,95555,Saint-Gratien,2008,20287.0,0.9853740895234728,10
3357,95555,Saint-Gratien,2009,20258.0,0.9985705131364914,11
3358,95555,Saint-Gratien,2010,20156.0,0.9949649521176819,12
3359,95555,Saint-Gratien,2011,20453.0,1.0147350664814447,13
3360,95555,Saint-Gratien,2012,20937.0,1.0236640101696572,14
3361,95555,Saint-Gratien,2013,20933.0,0.9998089506615083,15
3362,95555,Saint-Gratien,2014,20996.0,1.0030096020637271,16
3363,95555,Saint-Gratien,2015,20827.0,0.9919508477805297,17
3364,95555,Saint-Gratien,2016,20824.0,0.999855956210688,18
3365,95555,Saint-Gratien,2017,20682.0,0.9931809450633884,19
3366,93072,Stains,1962,27503.0,1.4961919268849961,2
3367,93072,Stains,1968,32169.0,1.1696542195396866,3
3368,93072,Stains,1975,35545.0,1.1049457552301905,4
3369,93072,Stains,1982,36079.0,1.0150232100154732,5
3370,93072,Stains,1990,34879.0,0.9667396546467474,6
3371,93072,Stains,1999,32826.0,0.9411393675277387,7
3372,93072,Stains,2006,34670.0,1.0561749832449887,8
3373,93072,Stains,2007,34662.61,0.9997868474185174,9
3374,93072,Stains,2008,34608.0,0.9984245271778438,10
3375,93072,Stains,2009,33951.0,0.9810159500693482,11
3376,93072,Stains,2010,33829.0,0.9964065859621218,12
3377,93072,Stains,2011,34830.0,1.029589996748352,13
3378,93072,Stains,2012,36155.0,1.0380419178868792,14
3379,93072,Stains,2013,36365.0,1.0058083252662149,15
3380,93072,Stains,2014,38022.0,1.045565791282827,16
3381,93072,Stains,2015,39551.0,1.040213560570196,17
3382,93072,Stains,2016,39618.0,1.0016940153219893,18
3383,93072,Stains,2017,38720.0,0.9773335352617497,19
3384,93031,Épinay-sur-Seine,1962,34167.0,2.100129079845104,2
3385,93031,Épinay-sur-Seine,1968,41774.0,1.2226417303245822,3
3386,93031,Épinay-sur-Seine,1975,46578.0,1.1149997606166515,4
3387,93031,Épinay-sur-Seine,1982,50314.0,1.0802095409850143,5
3388,93031,Épinay-sur-Seine,1990,48762.0,0.9691537146718607,6
3389,93031,Épinay-sur-Seine,1999,46558.0,0.9548008695295517,7
3390,93031,Épinay-sur-Seine,2006,51598.0,1.1082520726835345,8
3391,93031,Épinay-sur-Seine,2007,52020.38,1.0081859762006278,9
3392,93031,Épinay-sur-Seine,2008,52689.0,1.0128530395202804,10
3393,93031,Épinay-sur-Seine,2009,53777.0,1.0206494714266734,11
3394,93031,Épinay-sur-Seine,2010,54518.0,1.013779124904699,12
3395,93031,Épinay-sur-Seine,2011,54540.0,1.0004035364466781,13
3396,93031,Épinay-sur-Seine,2012,55140.0,1.011001100110011,14
3397,93031,Épinay-sur-Seine,2013,54857.0,0.9948676097207109,15
3398,93031,Épinay-sur-Seine,2014,55157.0,1.0054687642415736,16
3399,93031,Épinay-sur-Seine,2015,54840.0,0.994252769367442,17
3400,93031,Épinay-sur-Seine,2016,55593.0,1.013730853391685,18
3401,93031,Épinay-sur-Seine,2017,55084.0,0.9908441710287267,19
3402,93059,Pierrefitte-sur-Seine,1962,14770.0,1.2206611570247934,2
3403,93059,Pierrefitte-sur-Seine,1968,19017.0,1.2875423155044008,3
3404,93059,Pierrefitte-sur-Seine,1975,20819.0,1.0947573223957512,4
3405,93059,Pierrefitte-sur-Seine,1982,22366.0,1.074307123300831,5
3406,93059,Pierrefitte-sur-Seine,1990,23822.0,1.0650988106948047,6
3407,93059,Pierrefitte-sur-Seine,1999,25789.0,1.0825707329359415,7
3408,93059,Pierrefitte-sur-Seine,2006,27532.0,1.0675869556787778,8
3409,93059,Pierrefitte-sur-Seine,2007,28338.04,1.0292764782798198,9
3410,93059,Pierrefitte-sur-Seine,2008,28871.0,1.0188072287285923,10
3411,93059,Pierrefitte-sur-Seine,2009,28277.0,0.9794257213120432,11
3412,93059,Pierrefitte-sur-Seine,2010,27883.0,0.9860664144003961,12
3413,93059,Pierrefitte-sur-Seine,2011,28026.0,1.0051285729656063,13
3414,93059,Pierrefitte-sur-Seine,2012,27925.0,0.9963962035252979,14
3415,93059,Pierrefitte-sur-Seine,2013,28459.0,1.0191226499552373,15
3416,93059,Pierrefitte-sur-Seine,2014,29324.0,1.030394602761868,16
3417,93059,Pierrefitte-sur-Seine,2015,29629.0,1.0104010366934935,17
3418,93059,Pierrefitte-sur-Seine,2016,29608.0,0.9992912349387425,18
3419,93059,Pierrefitte-sur-Seine,2017,30306.0,1.0235747095379628,19
3420,93039,L'Île-Saint-Denis,1962,3946.0,1.290385873119686,2
3421,93039,L'Île-Saint-Denis,1968,5522.0,1.3993917891535732,3
3422,93039,L'Île-Saint-Denis,1975,7004.0,1.2683810213690692,4
3423,93039,L'Île-Saint-Denis,1982,7435.0,1.0615362649914335,5
3424,93039,L'Île-Saint-Denis,1990,7413.0,0.9970410221923336,6
3425,93039,L'Île-Saint-Denis,1999,6822.0,0.9202751922298664,7
3426,93039,L'Île-Saint-Denis,2006,7212.0,1.0571679859278804,8
3427,93039,L'Île-Saint-Denis,2007,7083.01,0.9821145313366612,9
3428,93039,L'Île-Saint-Denis,2008,7071.0,0.9983043931887714,10
3429,93039,L'Île-Saint-Denis,2009,7017.0,0.9923631735256683,11
3430,93039,L'Île-Saint-Denis,2010,7025.0,1.0011400883568478,12
3431,93039,L'Île-Saint-Denis,2011,7037.0,1.0017081850533809,13
3432,93039,L'Île-Saint-Denis,2012,6981.0,0.9920420633792809,14
3433,93039,L'Île-Saint-Denis,2013,6982.0,1.0001432459533017,15
3434,93039,L'Île-Saint-Denis,2014,7293.0,1.0445431108564882,16
3435,93039,L'Île-Saint-Denis,2015,7539.0,1.0337309749074455,17
3436,93039,L'Île-Saint-Denis,2016,7786.0,1.0327629659105981,18
3437,93039,L'Île-Saint-Denis,2017,7981.0,1.0250449524788081,19
3438,92036,Gennevilliers,1962,42595.0,1.6923596487742858,2
3439,92036,Gennevilliers,1968,46074.0,1.0816762530813475,3
3440,92036,Gennevilliers,1975,50290.0,1.0915049702652255,4
3441,92036,Gennevilliers,1982,45396.0,0.9026844303042354,5
3442,92036,Gennevilliers,1990,44818.0,0.9872676006696626,6
3443,92036,Gennevilliers,1999,42344.0,0.9447989647016823,7
3444,92036,Gennevilliers,2006,43054.0,1.016767428679388,8
3445,92036,Gennevilliers,2007,41959.75,0.9745842430436197,9
3446,92036,Gennevilliers,2008,41822.0,0.9967170919750475,10
3447,92036,Gennevilliers,2009,41400.0,0.9899096169480178,11
3448,92036,Gennevilliers,2010,41364.0,0.9991304347826087,12
3449,92036,Gennevilliers,2011,41930.0,1.0136833961899236,13
3450,92036,Gennevilliers,2012,42919.0,1.0235869305986167,14
3451,92036,Gennevilliers,2013,43219.0,1.0069899112281273,15
3452,92036,Gennevilliers,2014,43376.0,1.0036326615608875,16
3453,92036,Gennevilliers,2015,44551.0,1.027088712652158,17
3454,92036,Gennevilliers,2016,46653.0,1.0471818814392495,18
3455,92036,Gennevilliers,2017,46907.0,1.005444451589394,19
3456,95427,Montmagny,1962,5493.0,1.504931506849315,2
3457,95427,Montmagny,1968,6584.0,1.1986164208993264,3
3458,95427,Montmagny,1975,7382.0,1.121202916160389,4
3459,95427,Montmagny,1982,8977.0,1.2160661067461394,5
3460,95427,Montmagny,1990,11505.0,1.2816085551966137,6
3461,95427,Montmagny,1999,13085.0,1.1373315949587135,7
3462,95427,Montmagny,2006,13956.0,1.0665647688192588,8
3463,95427,Montmagny,2007,14036.89,1.0057960733734594,9
3464,95427,Montmagny,2008,14112.0,1.0053509003775054,10
3465,95427,Montmagny,2009,14169.0,1.0040391156462585,11
3466,95427,Montmagny,2010,14250.0,1.0057167054838028,12
3467,95427,Montmagny,2011,14003.0,0.9826666666666667,13
3468,95427,Montmagny,2012,13814.0,0.9865028922373777,14
3469,95427,Montmagny,2013,13864.0,1.0036195164326045,15
3470,95427,Montmagny,2014,13757.0,0.9922821696480092,16
3471,95427,Montmagny,2015,13466.0,0.9788471323689758,17
3472,95427,Montmagny,2016,13602.0,1.0100995098767265,18
3473,95427,Montmagny,2017,14173.0,1.0419791207175415,19
3474,95268,Garges-lès-Gonesse,1962,10483.0,2.9646493212669682,2
3475,95268,Garges-lès-Gonesse,1968,27312.0,2.6053610607650484,3
3476,95268,Garges-lès-Gonesse,1975,37927.0,1.388657000585823,4
3477,95268,Garges-lès-Gonesse,1982,40182.0,1.0594563239908246,5
3478,95268,Garges-lès-Gonesse,1990,42144.0,1.0488278333582202,6
3479,95268,Garges-lès-Gonesse,1999,40060.0,0.9505504935459378,7
3480,95268,Garges-lès-Gonesse,2006,39672.0,0.9903145282076885,8
3481,95268,Garges-lès-Gonesse,2007,39097.61,0.9855215265174431,9
3482,95268,Garges-lès-Gonesse,2008,39640.0,1.013872714981811,10
3483,95268,Garges-lès-Gonesse,2009,40215.0,1.014505549949546,11
3484,95268,Garges-lès-Gonesse,2010,40012.0,0.9949521322889469,12
3485,95268,Garges-lès-Gonesse,2011,39730.0,0.9929521143656903,13
3486,95268,Garges-lès-Gonesse,2012,41001.0,1.0319909388371509,14
3487,95268,Garges-lès-Gonesse,2013,41782.0,1.0190483158947343,15
3488,95268,Garges-lès-Gonesse,2014,41962.0,1.0043080752477143,16
3489,95268,Garges-lès-Gonesse,2015,42501.0,1.0128449549592489,17
3490,95268,Garges-lès-Gonesse,2016,42598.0,1.0022822992400178,18
3491,95268,Garges-lès-Gonesse,2017,42728.0,1.0030517864688484,19
3492,93045,Les Lilas,1962,17721.0,1.0020356234096692,2
3493,93045,Les Lilas,1968,15817.0,0.8925568534507082,3
3494,93045,Les Lilas,1975,20054.0,1.2678763355882912,4
3495,93045,Les Lilas,1982,20354.0,1.01495960905555,5
3496,93045,Les Lilas,1990,20118.0,0.9884052274737153,6
3497,93045,Les Lilas,1999,20207.0,1.004423898995924,7
3498,93045,Les Lilas,2006,22071.0,1.0922452615430296,8
3499,93045,Les Lilas,2007,22324.32,1.0114775044175615,9
3500,93045,Les Lilas,2008,22157.0,0.9925050348678034,10
3501,93045,Les Lilas,2009,22439.0,1.0127273547862978,11
3502,93045,Les Lilas,2010,22228.0,0.9905967289094879,12
3503,93045,Les Lilas,2011,22505.0,1.012461759942415,13
3504,93045,Les Lilas,2012,22920.0,1.0184403465896468,14
3505,93045,Les Lilas,2013,22819.0,0.9955933682373473,15
3506,93045,Les Lilas,2014,22762.0,0.9975020815986678,16
3507,93045,Les Lilas,2015,22964.0,1.0088744398559002,17
3508,93045,Les Lilas,2016,22993.0,1.001262846194043,18
3509,93045,Les Lilas,2017,23045.0,1.0022615578654372,19
3510,93079,Villetaneuse,1962,4892.0,1.5955642530984997,2
3511,93079,Villetaneuse,1968,7405.0,1.5136958299264105,3
3512,93079,Villetaneuse,1975,8909.0,1.2031060094530723,4
3513,93079,Villetaneuse,1982,10080.0,1.131440116735885,5
3514,93079,Villetaneuse,1990,11177.0,1.108829365079365,6
3515,93079,Villetaneuse,1999,11354.0,1.0158360919745906,7
3516,93079,Villetaneuse,2006,11887.0,1.0469438083494804,8
3517,93079,Villetaneuse,2007,12377.71,1.0412812315975435,9
3518,93079,Villetaneuse,2008,12655.0,1.0224023668352225,10
3519,93079,Villetaneuse,2009,12818.0,1.0128802844725404,11
3520,93079,Villetaneuse,2010,12592.0,0.98236854423467,12
3521,93079,Villetaneuse,2011,12642.0,1.0039707750952986,13
3522,93079,Villetaneuse,2012,12502.0,0.9889258028792912,14
3523,93079,Villetaneuse,2013,12451.0,0.9959206526955687,15
3524,93079,Villetaneuse,2014,12458.0,1.0005622038390491,16
3525,93079,Villetaneuse,2015,12658.0,1.016053941242575,17
3526,93079,Villetaneuse,2016,13141.0,1.038157686838363,18
3527,93079,Villetaneuse,2017,13646.0,1.0384293432767673,19
3528,95585,Sarcelles,1962,35800.0,5.3737616331432,2
3529,95585,Sarcelles,1968,51674.0,1.4434078212290502,3
3530,95585,Sarcelles,1975,55007.0,1.064500522506483,4
3531,95585,Sarcelles,1982,53630.0,0.9749668224044212,5
3532,95585,Sarcelles,1990,56833.0,1.0597240350550066,6
3533,95585,Sarcelles,1999,57851.0,1.0179121285168828,7
3534,95585,Sarcelles,2006,58654.0,1.0138804860762995,8
3535,95585,Sarcelles,2007,59593.73,1.0160215842056808,9
3536,95585,Sarcelles,2008,59221.0,0.993745482956009,10
3537,95585,Sarcelles,2009,59421.0,1.0033771803920906,11
3538,95585,Sarcelles,2010,58614.0,0.9864189427980007,12
3539,95585,Sarcelles,2011,58398.0,0.9963148735796908,13
3540,95585,Sarcelles,2012,57499.0,0.9846056371793555,14
3541,95585,Sarcelles,2013,57533.0,1.0005913146315588,15
3542,95585,Sarcelles,2014,56828.0,0.9877461630716284,16
3543,95585,Sarcelles,2015,57412.0,1.0102766241993384,17
3544,95585,Sarcelles,2016,57781.0,1.0064272277572632,18
3545,95585,Sarcelles,2017,58587.0,1.0139492220626158,19
3546,95598,Soisy-sous-Montmorency,1962,11803.0,2.0868104667609617,2
3547,95598,Soisy-sous-Montmorency,1968,14552.0,1.232906888079302,3
3548,95598,Soisy-sous-Montmorency,1975,16260.0,1.1173721825178669,4
3549,95598,Soisy-sous-Montmorency,1982,15894.0,0.977490774907749,5
3550,95598,Soisy-sous-Montmorency,1990,16597.0,1.0442305272429848,6
3551,95598,Soisy-sous-Montmorency,1999,16807.0,1.012652889076339,7
3552,95598,Soisy-sous-Montmorency,2006,17483.0,1.0402213363479502,8
3553,95598,Soisy-sous-Montmorency,2007,17418.67,0.9963204255562546,9
3554,95598,Soisy-sous-Montmorency,2008,17449.0,1.0017412351230033,10
3555,95598,Soisy-sous-Montmorency,2009,17222.0,0.9869906584904579,11
3556,95598,Soisy-sous-Montmorency,2010,17428.0,1.0119614446638021,12
3557,95598,Soisy-sous-Montmorency,2011,17531.0,1.0059100298370438,13
3558,95598,Soisy-sous-Montmorency,2012,17534.0,1.000171125434944,14
3559,95598,Soisy-sous-Montmorency,2013,17637.0,1.0058743013573628,15
3560,95598,Soisy-sous-Montmorency,2014,18092.0,1.025798038215116,16
3561,95598,Soisy-sous-Montmorency,2015,18113.0,1.0011607340260888,17
3562,95598,Soisy-sous-Montmorency,2016,18046.0,0.9963009992822834,18
3563,95598,Soisy-sous-Montmorency,2017,18155.0,1.006040119694115,19
3564,95428,Montmorency,1962,16369.0,1.4516672578928698,2
3565,95428,Montmorency,1968,18691.0,1.1418535035738286,3
3566,95428,Montmorency,1975,20860.0,1.1160451554223958,4
3567,95428,Montmorency,1982,20798.0,0.9970278044103548,5
3568,95428,Montmorency,1990,20920.0,1.0058659486489085,6
3569,95428,Montmorency,1999,20576.0,0.9835564053537285,7
3570,95428,Montmorency,2006,21416.0,1.040824261275272,8
3571,95428,Montmorency,2007,21380.88,0.9983601045946956,9
3572,95428,Montmorency,2008,21438.0,1.0026715457923154,10
3573,95428,Montmorency,2009,21429.0,0.9995801847187238,11
3574,95428,Montmorency,2010,21194.0,0.9890335526622801,12
3575,95428,Montmorency,2011,20945.0,0.9882513919033689,13
3576,95428,Montmorency,2012,20842.0,0.9950823585581284,14
3577,95428,Montmorency,2013,20796.0,0.9977929181460512,15
3578,95428,Montmorency,2014,20866.0,1.0033660319292173,16
3579,95428,Montmorency,2015,21258.0,1.0187865427010447,17
3580,95428,Montmorency,2016,21457.0,1.009361181672782,18
3581,95428,Montmorency,2017,21461.0,1.0001864193503285,19
3582,93006,Bagnolet,1962,31591.0,1.2606648309988426,2
3583,93006,Bagnolet,1968,34054.0,1.077965243265487,3
3584,93006,Bagnolet,1975,35906.0,1.054384213308275,4
3585,93006,Bagnolet,1982,32557.0,0.90672868044338,5
3586,93006,Bagnolet,1990,32600.0,1.0013207605123322,6
3587,93006,Bagnolet,1999,32424.0,0.994601226993865,7
3588,93006,Bagnolet,2006,34069.0,1.0507340241796201,8
3589,93006,Bagnolet,2007,34268.98,1.005869852358449,9
3590,93006,Bagnolet,2008,33960.0,0.9909836826190915,10
3591,93006,Bagnolet,2009,33839.0,0.9964369846878681,11
3592,93006,Bagnolet,2010,33883.0,1.0013002748308164,12
3593,93006,Bagnolet,2011,34513.0,1.0185933949178054,13
3594,93006,Bagnolet,2012,34920.0,1.0117926578390752,14
3595,93006,Bagnolet,2013,35984.0,1.0304696449026345,15
3596,93006,Bagnolet,2014,36010.0,1.0007225433526012,16
3597,93006,Bagnolet,2015,35881.0,0.9964176617606221,17
3598,93006,Bagnolet,2016,35864.0,0.9995262116440456,18
3599,93006,Bagnolet,2017,35674.0,0.9947022083426277,19
3600,94080,Vincennes,1962,50436.0,1.0245805062365416,2
3601,94080,Vincennes,1968,49143.0,0.9743635498453486,3
3602,94080,Vincennes,1975,44261.0,0.9006572655312048,4
3603,94080,Vincennes,1982,42870.0,0.9685727841666478,5
3604,94080,Vincennes,1990,42267.0,0.9859342197340798,6
3605,94080,Vincennes,1999,43580.0,1.031064423782147,7
3606,94080,Vincennes,2006,47488.0,1.089674162459844,8
3607,94080,Vincennes,2007,47372.03,0.9975579093665768,9
3608,94080,Vincennes,2008,48118.0,1.0157470558048705,10
3609,94080,Vincennes,2009,48689.0,1.0118666611247351,11
3610,94080,Vincennes,2010,48471.0,0.9955226026412537,12
3611,94080,Vincennes,2011,48649.0,1.0036722989003735,13
3612,94080,Vincennes,2012,49831.0,1.024296491192008,14
3613,94080,Vincennes,2013,49695.0,0.9972707752202444,15
3614,94080,Vincennes,2014,49136.0,0.9887513834389777,16
3615,94080,Vincennes,2015,49461.0,1.0066142950179096,17
3616,94080,Vincennes,2016,49853.0,1.0079254362022603,18
