,insee,year,population,pct_ch,steps
591,92032,2006,23964.0,1.017709262326411,7
592,92032,2012,22866.0,0.9541812719078618,8
593,92032,2017,24564.0,1.0742587247441617,9
594,91339,1962,1833.0,1.5481418918918919,1
595,91339,1968,2156.0,1.176213857064921,2
596,91339,1975,2830.0,1.3126159554730983,3
597,91339,1982,4042.0,1.428268551236749,4
598,91339,1990,4767.0,1.1793666501731817,5
599,91339,1999,4982.0,1.0451017411369834,6
600,91339,2006,6249.0,1.2543155359293456,7
601,91339,2012,6647.0,1.063690190430469,8
602,91339,2017,6785.0,1.0207612456747406,9
603,91665,1962,2052.0,1.7243697478991598,1
604,91665,1968,2594.0,1.2641325536062378,2
605,91665,1975,3334.0,1.2852737085582113,3
606,91665,1982,4067.0,1.219856028794241,4
607,91665,1990,5404.0,1.3287435456110155,5
608,91665,1999,5892.0,1.0903034789045152,6
609,91665,2006,6825.0,1.1583503054989817,7
610,91665,2012,7187.0,1.0530402930402931,8
611,91665,2017,7753.0,1.0787533045777098,9
612,91333,1962,1198.0,1.4574209245742094,1
613,91333,1968,1519.0,1.2679465776293823,2
614,91333,1975,1934.0,1.273206056616195,3
615,91333,1982,1969.0,1.0180972078593589,4
616,91333,1990,2463.0,1.2508887760284408,5
617,91333,1999,3757.0,1.5253755582622817,6
618,91333,2006,4147.0,1.1038062283737025,7
619,91333,2012,4074.0,0.9823969134313962,8
620,91333,2017,4471.0,1.0974472263132058,9
621,91044,1962,890.0,1.3088235294117647,1
622,91044,1968,935.0,1.050561797752809,2
623,91044,1975,1589.0,1.6994652406417112,3
624,91044,1982,2218.0,1.3958464443045941,4
625,91044,1990,2531.0,1.1411181244364292,5
626,91044,1999,2750.0,1.0865270644014224,6
627,91044,2006,3589.0,1.305090909090909,7
628,91044,2012,3914.0,1.090554471997771,8
629,91044,2017,4581.0,1.1704138988247317,9
630,91587,1962,1693.0,1.4445392491467577,1
631,91587,1968,1934.0,1.1423508564678087,2
632,91587,1975,2437.0,1.2600827300930713,3
633,91587,1982,3247.0,1.3323758719737382,4
634,91587,1990,4141.0,1.2753310748383122,5
635,91587,1999,4950.0,1.1953634387829026,6
636,91587,2006,4862.0,0.9822222222222222,7
637,91587,2012,5128.0,1.0547099958864665,8
638,91587,2017,5886.0,1.1478159126365055,9
639,78686,1962,16004.0,1.305170445278095,1
640,78686,1968,16352.0,1.0217445638590352,2
641,78686,1975,15696.0,0.9598825831702544,3
642,78686,1982,14074.0,0.8966615698267074,4
643,78686,1990,14689.0,1.0436975984084127,5
644,78686,1999,15205.0,1.0351283273197631,6
645,78686,2006,16064.0,1.056494574153239,7
646,78686,2012,15678.0,0.9759711155378487,8
647,78686,2017,16129.0,1.0287664242888124,9
648,91589,1962,24219.0,1.6755915317559154,1
649,91589,1968,31956.0,1.3194599281555803,2
650,91589,1975,34478.0,1.0789210163975467,3
651,91589,1982,32502.0,0.942688090956552,4
652,91589,1990,33295.0,1.0243984985539352,5
653,91589,1999,36219.0,1.0878209941432648,6
654,91589,2006,37259.0,1.028714210773351,7
655,91589,2012,37135.0,0.9966719450334147,8
656,91589,2017,36533.0,0.9837888784165881,9
657,91479,1962,6202.0,1.4728093089527428,1
658,91479,1968,7395.0,1.1923573040954532,2
659,91479,1975,7670.0,1.037187288708587,3
660,91479,1982,7122.0,0.9285528031290743,4
661,91479,1990,7214.0,1.0129177197416457,5
662,91479,1999,7195.0,0.9973662323260327,6
663,91479,2006,7198.0,1.000416956219597,7
664,91479,2012,7230.0,1.0044456793553764,8
665,91479,2017,7457.0,1.0313969571230983,9
666,94016,1962,23282.0,1.5364614267801755,1
667,94016,1968,26187.0,1.124774503908599,2
668,94016,1975,26442.0,1.009737656088899,3
669,94016,1982,23930.0,0.9049996218137811,4
670,94016,1990,24266.0,1.0140409527789385,5
671,94016,1999,24835.0,1.0234484463858897,6
672,94016,2006,27590.0,1.11093215220455,7
673,94016,2012,28365.0,1.0280898876404494,8
674,94016,2017,31069.0,1.095328750220342,9
675,92040,1962,51776.0,1.2197224905180335,1
676,92040,1968,50442.0,0.9742351668726823,2
677,92040,1975,47625.0,0.9441536814559296,3
678,92040,1982,45835.0,0.9624146981627296,4
679,92040,1990,46194.0,1.0078324424566378,5
680,92040,1999,52642.0,1.1395852275187255,6
681,92040,2006,61471.0,1.1677177918772084,7
682,92040,2012,65322.0,1.0626474272421143,8
683,92040,2017,68451.0,1.0479011665288878,9
684,94065,1962,1851.0,3.3654545454545453,1
685,94065,1968,2686.0,1.451107509454349,2
686,94065,1975,2986.0,1.1116902457185405,3
687,94065,1982,2649.0,0.8871399866041527,4
688,94065,1990,2939.0,1.1094752736881843,5
689,94065,1999,5418.0,1.843484178291936,6
690,94065,2006,5644.0,1.0417128091546697,7
691,94065,2012,5691.0,1.0083274273564848,8
692,94065,2017,5611.0,0.9859427165700229,9
693,92007,1962,38044.0,3.061891348088531,1
694,92007,1968,42006.0,1.1041425717590159,2
695,92007,1975,40674.0,0.9682902442508213,3
696,92007,1982,40385.0,0.9928947239022471,4
697,92007,1990,36364.0,0.9004333292063885,5
698,92007,1999,37215.0,1.0234022659773403,6
699,92007,2006,38936.0,1.0462447937659547,7
700,92007,2012,38398.0,0.9861824532566262,8
701,92007,2017,40918.0,1.0656284181467786,9
702,92049,1962,45260.0,1.3030084928746222,1
703,92049,1968,44922.0,0.9925320371188687,2
704,92049,1975,40304.0,0.8971995904011397,3
705,92049,1982,38517.0,0.9556619690353315,4
706,92049,1990,38106.0,0.9893293870239115,5
707,92049,1999,37716.0,0.9897653912769643,6
708,92049,2006,45178.0,1.1978470675575352,7
709,92049,2012,48909.0,1.0825844437558103,8
710,92049,2017,50260.0,1.0276227279232861,9
711,92075,1962,25585.0,1.2373053486797563,1
712,92075,1968,25138.0,0.9825288254836818,2
713,92075,1975,22464.0,0.8936271779775639,3
714,92075,1982,22805.0,1.0151798433048433,4
715,92075,1990,25900.0,1.1357158517868888,5
716,92075,1999,25416.0,0.9813127413127413,6
717,92075,2006,26878.0,1.0575228202706957,7
718,92075,2012,27367.0,1.018193317955205,8
719,92075,2017,27729.0,1.0132276098951292,9
720,92046,1962,33603.0,1.2237517753741942,1
721,92046,1968,36198.0,1.077225247745737,2
722,92046,1975,34121.0,0.9426211392894636,3
723,92046,1982,32553.0,0.9540458954895812,4
724,92046,1990,30959.0,0.9510336988910393,5
725,92046,1999,29419.0,0.9502567912400272,6
726,92046,2006,30509.0,1.0370508854821714,7
727,92046,2012,30420.0,0.9970828280179619,8
728,92046,2017,30720.0,1.009861932938856,9
729,91326,1962,11902.0,1.5253107779059336,1
730,91326,1968,12626.0,1.06083011258612,2
731,91326,1975,13671.0,1.0827657215270077,3
732,91326,1982,12305.0,0.9000804622924439,4
733,91326,1990,11818.0,0.9604225924420967,5
734,91326,1999,11954.0,1.0115078693518362,6
735,91326,2006,13954.0,1.1673080140538732,7
736,91326,2012,15188.0,1.0884334241077827,8
737,91326,2017,16667.0,1.0973795101395838,9
738,94021,1962,11458.0,3.693745970341715,1
739,94021,1968,16168.0,1.4110665037528365,2
740,94021,1975,17687.0,1.093951014349332,3
741,94021,1982,16026.0,0.9060892180697687,4
742,94021,1990,16223.0,1.012292524647448,5
743,94021,1999,18149.0,1.1187203353263884,6
744,94021,2006,18622.0,1.0260620419857844,7
745,94021,2012,18786.0,1.0088067876704974,8
746,94021,2017,19491.0,1.0375279463430214,9
747,94076,1962,46116.0,1.8185259671122678,1
748,94076,1968,51120.0,1.1085089773614363,2
749,94076,1975,55606.0,1.087754303599374,3
750,94076,1982,52448.0,0.943207567528684,4
751,94076,1990,48405.0,0.9229141244661379,5
752,94076,1999,47414.0,0.9795269083772338,6
753,94076,2006,50571.0,1.0665837094529043,7
754,94076,2012,56504.0,1.117320203278559,8
755,94076,2017,54753.0,0.9690110434659494,9
756,94073,1962,15116.0,1.8102994011976048,1
757,94073,1968,22481.0,1.4872320719767134,2
758,94073,1975,27298.0,1.2142698278546329,3
759,94073,1982,26637.0,0.9757857718514177,4
760,94073,1990,27515.0,1.0329616698577166,5
761,94073,1999,28242.0,1.0264219516627293,6
762,94073,2006,29315.0,1.0379930599815876,7
763,94073,2012,29422.0,1.0036500085280573,8
764,94073,2017,29017.0,0.986234790292978,9
765,91027,1962,24004.0,2.852864273829332,1
766,91027,1968,27640.0,1.151474754207632,2
767,91027,1975,30735.0,1.1119753979739508,3
768,91027,1982,28494.0,0.927086383601757,4
769,91027,1990,29121.0,1.022004632554222,5
770,91027,1999,29400.0,1.0095807149479756,6
771,91027,2006,30615.0,1.041326530612245,7
772,91027,2012,29482.0,0.9629919973869019,8
773,91027,2017,34347.0,1.1650159419306696,9
774,92012,1962,106641.0,1.3429165092557613,1
775,92012,1968,109008.0,1.0221959659042956,2
776,92012,1975,103578.0,0.9501871422280933,3
777,92012,1982,102582.0,0.9903840583907779,4
778,92012,1990,101743.0,0.9918211772045779,5
779,92012,1999,106316.0,1.044946581091574,6
780,92012,2006,110251.0,1.0370123029459348,7
781,92012,2012,117126.0,1.0623577110411697,8
782,92012,2017,120071.0,1.025143862165531,9
783,94037,1962,19211.0,1.1538831161030692,1
784,94037,1968,18812.0,0.9792306491072823,2
785,94037,1975,17026.0,0.9050605996172656,3
786,94037,1982,16732.0,0.9827322917890285,4
787,94037,1990,17093.0,1.0215754243366004,5
788,94037,1999,16124.0,0.9433101269525537,6
789,94037,2006,17034.0,1.0564376085338625,7
790,94037,2012,16623.0,0.9758717858400845,8
791,94037,2017,18605.0,1.11923238885881,9
792,94003,1962,20224.0,1.2376988984088126,1
793,94003,1968,21877.0,1.0817345727848102,2
794,94003,1975,20330.0,0.929286465237464,3
795,94003,1982,20064.0,0.9869158878504672,4
796,94003,1990,20334.0,1.013456937799043,5
797,94003,1999,18064.0,0.8883643159240681,6
798,94003,2006,19129.0,1.058957041629761,7
799,94003,2012,19526.0,1.0207538292644676,8
800,94003,2017,21501.0,1.1011471883642323,9
801,94043,1962,18834.0,1.3384025014212622,1
802,94043,1968,20798.0,1.1042794945311671,2
803,94043,1975,20061.0,0.964563900375036,3
804,94043,1982,17543.0,0.8744828273765016,4
805,94043,1990,19348.0,1.102890041612039,5
806,94043,1999,23709.0,1.2253979739507959,6
807,94043,2006,25567.0,1.078366864903623,7
808,94043,2012,26119.0,1.0215903312864238,8
809,94043,2017,25334.0,0.9699452505838662,9
810,94038,1962,17968.0,2.241516966067864,1
811,94038,1968,24352.0,1.3552983081032948,2
812,94038,1975,31412.0,1.2899145860709593,3
813,94038,1982,29568.0,0.9412963198777538,4
814,94038,1990,29746.0,1.0060200216450217,5
815,94038,1999,29703.0,0.9985544274860485,6
816,94038,2006,30428.0,1.0244083089250244,7
817,94038,2012,31168.0,1.0243197055343762,8
818,94038,2017,31204.0,1.0011550308008215,9
819,94081,1962,64409.0,1.4619138408461574,1
820,94081,1968,77846.0,1.2086199133661444,2
821,94081,1975,87316.0,1.121650438044344,3
822,94081,1982,85263.0,0.976487699848825,4
823,94081,1990,82400.0,0.9664215427559434,5
824,94081,1999,78908.0,0.9576213592233009,6
825,94081,2006,82902.0,1.0506159071323566,7
826,94081,2012,88102.0,1.0627246628549372,8
827,94081,2017,93557.0,1.0619168690835623,9
828,94041,1962,54731.0,1.2894569442808341,1
829,94041,1968,60455.0,1.1045842392793845,2
830,94041,1975,62856.0,1.039715490860971,3
831,94041,1982,55699.0,0.886136566119384,4
832,94041,1990,53619.0,0.9626564211206664,5
833,94041,1999,50951.0,0.9502415188645816,6
834,94041,2006,55608.0,1.0914015426586328,7
835,94041,2012,58579.0,1.053427564379226,8
836,94041,2017,62052.0,1.0592874579627511,9
837,75103,1962,62680.0,0.9733977295668784,1
838,75103,1968,56252.0,0.8974473516273134,2
839,75103,1975,41706.0,0.7414136386261821,3
840,75103,1982,36094.0,0.8654390255598715,4
841,75103,1990,35102.0,0.9725162076799468,5
842,75103,1999,34232.0,0.975215087459404,6
843,75103,2006,34721.0,1.0142848796447768,7
844,75103,2012,35991.0,1.0365772875205208,8
845,75103,2017,34115.0,0.9478758578533523,9
846,75101,1962,36543.0,1.0017818959372773,1
847,75101,1968,32332.0,0.8847658922365432,2
848,75101,1975,22793.0,0.7049672151428925,3
849,75101,1982,18509.0,0.812047558460931,4
850,75101,1990,18360.0,0.9919498622291858,5
851,75101,1999,16895.0,0.9202069716775599,6
852,75101,2006,17745.0,1.0503107428233205,7
853,75101,2012,17100.0,0.9636517328825022,8
854,75101,2017,16266.0,0.9512280701754386,9
855,75114,1962,178149.0,1.0146257282963418,1
856,75114,1968,167093.0,0.9379395898938528,2
857,75114,1975,149137.0,0.8925388855308122,3
858,75114,1982,138596.0,0.9293200211885716,4
859,75114,1990,136574.0,0.9854108343675142,5
860,75114,1999,132822.0,0.9725277139133364,6
861,75114,2006,134370.0,1.0116546957582329,7
862,75114,2012,141102.0,1.0501004688546551,8
863,75114,2017,135964.0,0.9635866252781675,9
864,75107,1962,99584.0,0.9709923068672667,1
865,75107,1968,87811.0,0.8817781973007712,2
866,75107,1975,74250.0,0.8455660452562891,3
867,75107,1982,67461.0,0.9085656565656566,4
868,75107,1990,62939.0,0.9329686781992559,5
869,75107,1999,56988.0,0.9054481323185942,6
870,75107,2006,56612.0,0.9934021197445077,7
871,75107,2012,57092.0,1.00847876775242,8
872,75107,2017,51367.0,0.8997232536957892,9
873,75113,1962,166709.0,1.0437447565144438,1
874,75113,1968,158280.0,0.9494388425339964,2
875,75113,1975,163313.0,1.0317980793530452,3
876,75113,1982,170818.0,1.0459547004831213,4
877,75113,1990,171098.0,1.0016391715158823,5
878,75113,1999,171577.0,1.0027995651614865,6
879,75113,2006,178716.0,1.041608140951293,7
880,75113,2012,182386.0,1.0205353745607557,8
881,75113,2017,182099.0,0.9984264143081157,9
882,75102,1962,40864.0,0.9866003524952317,1
883,75102,1968,35357.0,0.8652359044635866,2
884,75102,1975,26328.0,0.744633311649744,3
885,75102,1982,21203.0,0.80534032209055,4
886,75102,1990,20738.0,0.9780691411592699,5
887,75102,1999,19640.0,0.947053717812711,6
888,75102,2006,21259.0,1.0824338085539715,7
889,75102,2012,22390.0,1.0532009972247047,8
890,75102,2017,20900.0,0.9334524341223761,9
891,75105,1962,96031.0,0.9359016840792141,1
892,75105,1968,83721.0,0.8718122273016006,2
893,75105,1975,67668.0,0.8082559931200057,3
894,75105,1982,62173.0,0.9187947035526394,4
895,75105,1990,61222.0,0.9847039711771991,5
896,75105,1999,58841.0,0.9611087517559047,6
897,75105,2006,61475.0,1.0447647048826498,7
898,75105,2012,60179.0,0.9789182594550631,8
899,75105,2017,58850.0,0.9779158842785689,9
900,75106,1962,80262.0,0.9559210604671106,1
901,75106,1968,70891.0,0.8832448730407914,2
902,75106,1975,56331.0,0.7946142669732406,3
903,75106,1982,48905.0,0.8681720544637943,4
904,75106,1990,47891.0,0.97926592372968,5
905,75106,1999,44903.0,0.9376083188908145,6
906,75106,2006,45278.0,1.0083513351001048,7
907,75106,2012,43224.0,0.9546358054684394,8
908,75106,2017,41100.0,0.9508606329816769,9
909,75115,1962,250551.0,1.0227364571130007,1
910,75115,1968,244080.0,0.974172922877977,2
911,75115,1975,231301.0,0.9476442150114717,3
912,75115,1982,225596.0,0.9753351693248192,4
913,75115,1990,223940.0,0.9926594443163886,5
914,75115,1999,225467.0,1.0068187907475217,6
915,75115,2006,232949.0,1.0331844571489397,7
916,75115,2012,238190.0,1.0224984867932465,8
917,75115,2017,233392.0,0.9798564171459759,9
918,75109,1962,94094.0,0.973392919951172,1
919,75109,1968,84969.0,0.9030225094054881,2
920,75109,1975,70270.0,0.827007496851793,3
921,75109,1982,64134.0,0.9126796641525544,4
922,75109,1990,58019.0,0.9046527582873359,5
923,75109,1999,55783.0,0.9614609007394129,6
924,75109,2006,58497.0,1.0486528153738595,7
925,75109,2012,59474.0,1.016701711198865,8
926,75109,2017,59555.0,1.0013619396711169,9
927,75104,1962,61670.0,1.02643054492194,1
928,75104,1968,54029.0,0.8760985892654451,2
929,75104,1975,40466.0,0.7489681467360122,3
930,75104,1982,33990.0,0.8399644145702565,4
931,75104,1990,32226.0,0.9481023830538393,5
932,75104,1999,30671.0,0.951747036554335,6
933,75104,2006,29138.0,0.950017932248704,7
934,75104,2012,27769.0,0.9530166792504633,8
935,75104,2017,28088.0,1.0114876300911089,9
936,75108,1962,74577.0,1.0295287004058644,1
937,75108,1968,67897.0,0.9104281480885528,2
938,75108,1975,52999.0,0.7805794070430211,3
939,75108,1982,46403.0,0.8755448216004076,4
940,75108,1990,40814.0,0.879555201172338,5
941,75108,1999,39303.0,0.9629783897682168,6
942,75108,2006,39088.0,0.9945296796682187,7
943,75108,2012,38749.0,0.9913272615636513,8
944,75108,2017,36808.0,0.9499083847325093,9
945,94018,1962,22530.0,1.0500069907256373,1
946,94018,1968,22300.0,0.9897913892587661,2
947,94018,1975,20468.0,0.917847533632287,3
948,94018,1982,20500.0,1.0015634160641,4
949,94018,1990,21872.0,1.0669268292682927,5
950,94018,1999,26576.0,1.2150694952450622,6
951,94018,2006,28395.0,1.0684452137266707,7
952,94018,2012,30148.0,1.0617362211656982,8
953,94018,2017,30374.0,1.0074963513334219,9
954,75111,1962,193349.0,1.0254684508371918,1
955,75111,1968,179727.0,0.9295470884255931,2
956,75111,1975,159317.0,0.8864388767408347,3
957,75111,1982,146931.0,0.9222556287150775,4
958,75111,1990,154165.0,1.049233994187748,5
959,75111,1999,149166.0,0.9675737034994973,6
960,75111,2006,152436.0,1.0219218856844052,7
961,75111,2012,155006.0,1.0168595344931644,8
962,75111,2017,146643.0,0.9460472497838793,9
963,75110,1962,124497.0,1.0045022147992158,1
964,75110,1968,113372.0,0.9106404170381616,2
965,75110,1975,94046.0,0.8295346293617472,3
966,75110,1982,86970.0,0.9247602237203071,4
967,75110,1990,90083.0,1.0357939519374497,5
968,75110,1999,89685.0,0.9955818522917753,6
969,75110,2006,92082.0,1.0267268774042482,7
970,75110,2012,94474.0,1.0259768467235724,8
971,75110,2017,90372.0,0.9565806465270869,9
972,91434,1962,8604.0,2.382719468291332,1
973,91434,1968,15258.0,1.7733612273361228,2
974,91434,1975,20156.0,1.3210119281688295,3
975,91434,1982,20332.0,1.0087318912482635,4
976,91434,1990,19401.0,0.9542101121385009,5
977,91434,1999,19326.0,0.9961342198855729,6
978,91434,2006,21717.0,1.1237193418193108,7
979,91434,2012,21428.0,0.9866924529170695,8
980,91434,2017,20909.0,0.9757793541161097,9
981,75116,1962,227418.0,1.1501325025792486,1
982,75116,1968,214120.0,0.9415261764680016,2
983,75116,1975,193590.0,0.904119185503456,3
984,75116,1982,179446.0,0.9269383749160597,4
985,75116,1990,169863.0,0.9465967477681309,5
986,75116,1999,161817.0,0.9526324155348722,6
987,75116,2006,153920.0,0.9511979581873351,7
988,75116,2012,167613.0,1.0889617983367983,8
989,75116,2017,166361.0,0.9925304123188535,9
990,92072,1962,20129.0,1.3206272142763418,1
991,92072,1968,20083.0,0.9977147399274678,2
992,92072,1975,21149.0,1.0530797191654633,3
993,92072,1982,20208.0,0.9555061705045156,4
994,92072,1990,21990.0,1.0881828978622328,5
995,92072,1999,22555.0,1.025693497044111,6
996,92072,2006,23726.0,1.051917534914653,7
997,92072,2012,23572.0,0.9935092303801737,8
998,92072,2017,23507.0,0.9972424910911251,9
999,92044,1962,61804.0,1.0019941310938538,1
1000,92044,1968,58941.0,0.9536761374668307,2
1001,92044,1975,52523.0,0.8911114504334844,3
1002,92044,1982,53500.0,1.0186013746358737,4
1003,92044,1990,47548.0,0.8887476635514019,5
1004,92044,1999,54750.0,1.1514679902414402,6
1005,92044,2006,62851.0,1.1479634703196346,7
1006,92044,2012,64654.0,1.0286868944010437,8
1007,92044,2017,64379.0,0.995746589538157,9
1008,92051,1962,72773.0,1.2094163398258326,1
1009,92051,1968,70995.0,0.9755678617069518,2
1010,92051,1975,65983.0,0.9294034791182477,3
1011,92051,1982,64170.0,0.9725232256793417,4
1012,92051,1990,61768.0,0.9625681782764531,5
1013,92051,1999,59874.0,0.9693368734619868,6
1014,92051,2006,61471.0,1.0266726792931824,7
1015,92051,2012,62021.0,1.0089473084869287,8
1016,92051,2017,60361.0,0.9732348720594637,9
1017,92064,1962,26472.0,1.5028954240944703,1
1018,92064,1968,28158.0,1.063689936536718,2
1019,92064,1975,28139.0,0.9993252361673415,3
1020,92064,1982,28561.0,1.0149969792814244,4
1021,92064,1990,28597.0,1.0012604600679247,5
1022,92064,1999,28164.0,0.9848585515963213,6
1023,92064,2006,29385.0,1.0433532168726034,7
1024,92064,2012,29436.0,1.0017355793772333,8
1025,92064,2017,29973.0,1.0182429677945373,9
1026,75117,1962,227687.0,1.0428046038078052,1
1027,75117,1968,210299.0,0.9236320035838673,2
1028,75117,1975,186293.0,0.8858482446421524,3
1029,75117,1982,169513.0,0.9099268356835737,4
1030,75117,1990,161935.0,0.955295464064703,5
1031,75117,1999,161138.0,0.9950782721462315,6
1032,75117,2006,161327.0,1.0011729076940263,7
1033,75117,2012,170156.0,1.0547273549994731,8
1034,75117,2017,167288.0,0.9831448788170855,9
1035,93061,1962,15258.0,1.0385950581988972,1
1036,93061,1968,14772.0,0.968147856861974,2
1037,93061,1975,13271.0,0.898388843758462,3
1038,93061,1982,13078.0,0.9854570115288976,4
1039,93061,1990,15373.0,1.1754855482489677,5
1040,93061,1999,16357.0,1.0640083262863462,6
1041,93061,2006,17240.0,1.0539830042183775,7
1042,93061,2012,18025.0,1.0455336426914152,8
1043,93061,2017,17950.0,0.9958391123439667,9
1044,93070,1962,51956.0,1.1427691630924888,1
1045,93070,1968,48886.0,0.9409115405342983,2
1046,93070,1975,43588.0,0.8916254142290226,3
1047,93070,1982,43606.0,1.0004129576947784,4
1048,93070,1990,42343.0,0.9710360959500987,5
1049,93070,1999,39719.0,0.9380298986845523,6
1050,93070,2006,42950.0,1.081346458873587,7
1051,93070,2012,47499.0,1.1059138533178114,8
1052,93070,2017,51108.0,1.0759805469588835,9
1053,94067,1962,24325.0,1.0548111530289233,1
1054,94067,1968,23044.0,0.9473381294964028,2
1055,94067,1975,20968.0,0.9099114737024822,3
1056,94067,1982,18673.0,0.8905475009538344,4
1057,94067,1990,18684.0,1.0005890858458737,5
1058,94067,1999,19677.0,1.0531470777135516,6
1059,94067,2006,22211.0,1.128779793667734,7
1060,94067,2012,21846.0,0.983566701184098,8
1061,94067,2017,22619.0,1.035384052000366,9
1062,92024,1962,56316.0,1.06198495163024,1
1063,92024,1968,52477.0,0.9318310959585198,2
1064,92024,1975,47764.0,0.9101892257560456,3
1065,92024,1982,46895.0,0.9818063813750942,4
1066,92024,1990,48030.0,1.024203006717134,5
1067,92024,1999,50237.0,1.0459504476368937,6
1068,92024,2006,57162.0,1.1378466070824294,7
1069,92024,2012,59240.0,1.0363528218046953,8
1070,92024,2017,61070.0,1.0308912896691425,9
1071,94002,1962,32332.0,1.157193987115247,1
1072,94002,1968,35023.0,1.083230236298404,2
1073,94002,1975,38057.0,1.0866287867972475,3
1074,94002,1982,36231.0,0.9520193394119347,4
1075,94002,1990,36119.0,0.9969087245728796,5
1076,94002,1999,36319.0,1.005537251861901,6
1077,94002,2006,42743.0,1.176877116660701,7
1078,94002,2012,44397.0,1.038696394731301,8
1079,94002,2017,43881.0,0.9883775930806136,9
1080,94022,1962,41522.0,1.519116086781546,1
1081,94022,1968,41440.0,0.998025143297529,2
1082,94022,1975,38705.0,0.9340009652509652,3
1083,94022,1982,35476.0,0.9165740860353959,4
1084,94022,1990,34068.0,0.9603111963017251,5
1085,94022,1999,34324.0,1.0075143829987085,6
1086,94022,2006,36198.0,1.054597366274327,7
1087,94022,2012,41507.0,1.1466655616332395,8
1088,94022,2017,45331.0,1.0921290384754379,9
1089,75120,1962,199310.0,1.030526457297085,1
1090,75120,1968,188921.0,0.947875169334203,2
1091,75120,1975,175795.0,0.9305212231567692,3
1092,75120,1982,171971.0,0.9782473904263489,4
1093,75120,1990,184478.0,1.072727378453344,5
1094,75120,1999,183093.0,0.9924923297086915,6
1095,75120,2006,193205.0,1.0552287635245476,7
1096,75120,2012,197311.0,1.0212520379907353,8
1097,75120,2017,195814.0,0.9924129926866723,9
1098,75119,1962,159568.0,1.0687957561103036,1
1099,75119,1968,148862.0,0.9329063471372706,2
1100,75119,1975,144357.0,0.9697370719189585,3
1101,75119,1982,162649.0,1.1267136335612404,4
1102,75119,1990,165062.0,1.014835627639887,5
1103,75119,1999,172587.0,1.0455889302201598,6
1104,75119,2006,186180.0,1.0787602774252985,7
1105,75119,2012,186116.0,0.9996562466430337,8
1106,75119,2017,187015.0,1.0048303208751532,9
1107,75118,1962,254974.0,0.9822218969216724,1
1108,75118,1968,236776.0,0.9286280169742798,2
1109,75118,1975,208970.0,0.8825641112274892,3
1110,75118,1982,186866.0,0.8942240512992295,4
1111,75118,1990,187657.0,1.004232979782304,5
1112,75118,1999,184581.0,0.9836083919065103,6
1113,75118,2006,190854.0,1.033985079721098,7
1114,75118,2012,201374.0,1.0551206681547152,8
1115,75118,2017,195233.0,0.9695045040571275,9
1116,92073,1962,39100.0,1.214964887204027,1
1117,92073,1968,40616.0,1.038772378516624,2
1118,92073,1975,37537.0,0.9241924364782351,3
1119,92073,1982,35187.0,0.9373951034978821,4
1120,92073,1990,35998.0,1.0230482848779379,5
1121,92073,1999,39697.0,1.1027557086504807,6
1122,92073,2006,44197.0,1.1133586920926015,7
1123,92073,2012,47263.0,1.0693712242912414,8
1124,92073,2017,48264.0,1.0211793580602162,9
1125,93013,1962,10106.0,1.3792821072744643,1
1126,93013,1968,9679.0,0.9577478725509598,2
1127,93013,1975,10534.0,1.0883355718565968,3
1128,93013,1982,11021.0,1.0462312511866338,4
1129,93013,1990,11699.0,1.0615189184284548,5
1130,93013,1999,12134.0,1.0371826651850586,6
1131,93013,2006,12720.0,1.0482940497774849,7
1132,93013,2012,15139.0,1.1901729559748428,8
1133,93013,2017,16594.0,1.0961093863531277,9
1134,93008,1962,37010.0,2.23665921315042,1
1135,93008,1968,39453.0,1.0660091867062955,2
1136,93008,1975,43125.0,1.093072770131549,3
1137,93008,1982,42723.0,0.9906782608695652,4
1138,93008,1990,44659.0,1.0453151698148537,5
1139,93008,1999,44118.0,0.9878859804294767,6
1140,93008,2006,47806.0,1.0835939979146834,7
1141,93008,2012,48496.0,1.0144333347278585,8
1142,93008,2017,53640.0,1.106070603761135,9
1143,93029,1962,65890.0,1.5626334013185978,1
1144,93029,1968,68467.0,1.039110638943694,2
1145,93029,1975,64430.0,0.9410372880365724,3
1146,93029,1982,60183.0,0.9340835014744684,4
1147,93029,1990,60707.0,1.0087067776614658,5
1148,93029,1999,62271.0,1.0257630915709885,6
1149,93029,2006,66063.0,1.0608951197186491,7
1150,93029,2012,67181.0,1.0169232399376353,8
1151,93029,2017,71318.0,1.0615799109867374,9
1152,93074,1962,4536.0,1.471771576898118,1
1153,93074,1968,4748.0,1.0467372134038802,2
1154,93074,1975,4726.0,0.9953664700926707,3
1155,93074,1982,4885.0,1.0336436732966567,4
1156,93074,1990,5214.0,1.0673490276356192,5
1157,93074,1999,5559.0,1.066168009205984,6
1158,93074,2006,6002.0,1.0796905918330635,7
1159,93074,2012,6834.0,1.1386204598467178,8
1160,93074,2017,7030.0,1.028680128767925,9
1161,77514,1962,10926.0,1.9475935828877005,1
1162,77514,1968,13470.0,1.2328390993959364,2
1163,77514,1975,14817.0,1.1,3
1164,77514,1982,16659.0,1.1243166632921644,4
1165,77514,1990,18790.0,1.1279188426676272,5
1166,77514,1999,21294.0,1.1332623736029803,6
1167,77514,2006,23302.0,1.0942988635296327,7
1168,77514,2012,25556.0,1.0967298944296626,8
1169,77514,2017,26322.0,1.0299733917670997,9
1170,93053,1962,31187.0,1.9086291309669523,1
